pos,cnt,cov,mutation_rate
415,16.0,18075,5.411566547048498e-05
416,3.0,17992,1.0143839646182873e-05
417,3.0,17841,1.013866311588154e-05
418,82.0,17798,0.0002770831925390282
419,17.0,13772,5.667308961682324e-05
420,3.0,13700,9.998733493757457e-06
421,151.0,13751,0.0005033551453896335
422,13.0,14276,4.341118405674176e-05
423,0.0,14122,0.0
424,15.0,13800,5.001033546933033e-05
425,20.0,13653,6.66477831281137e-05
426,1.0,13712,3.3330444694793118e-06
427,52.0,13998,0.0001734836858610796
428,140.0,14061,0.00046716965265936327
429,17.0,14164,5.6747247758483716e-05
430,20.0,14221,6.677417308533405e-05
431,9.0,13945,3.0020714292862076e-05
432,0.0,14644,0.0
433,16.0,14502,5.346950233260704e-05
434,25.0,14372,8.35098174141352e-05
435,5.0,14600,1.67146935528084e-05
436,7.0,14660,2.3405265516019233e-05
437,2.0,14698,6.6880684858212945e-06
438,24.0,14661,8.024689294061395e-05
439,10.0,14970,3.347078669737053e-05
440,21.0,14539,7.018740035895841e-05
441,3.0,14475,1.0024627167407932e-05
442,33.0,14565,0.00011030407155725951
443,54.0,14470,0.00018044027426921688
444,7.0,15212,2.3448543845427198e-05
445,8846.0,15045,0.02961569236640966
446,29.0,15008,9.707762862785793e-05
447,4.0,14596,1.337157604081005e-05
448,28.0,14416,9.354474445580345e-05
449,98.0,14507,0.00032750617415976287
450,14.0,14401,4.677002842949585e-05
451,21.0,14436,7.016324648682601e-05
452,2.0,14384,6.681053201226642e-06
453,33.0,14211,0.00011017370721170378
454,9.0,14192,3.004546880946499e-05
455,10.0,13951,3.3357016815272176e-05
456,1.0,13977,3.3359910061682475e-06
457,6.0,13999,2.0017415151181527e-05
458,17.0,13850,5.668783012324601e-05
459,106.0,14008,0.00035365161979114535
460,7.0,14017,2.3355053533119133e-05
461,3.0,13859,1.000403496076751e-05
462,15.0,14069,5.0055227601119905e-05
463,57.0,13570,0.00018989365955065162
464,10.0,13597,3.331767402654086e-05
465,0.0,13673,0.0
466,58.0,13543,0.00019320774829694032
467,0.0,13659,0.0
468,0.0,13816,0.0
469,68.0,13660,0.00022660774865201715
470,5.0,13456,1.66510147128366e-05
471,1.0,13607,3.3318784130929493e-06
472,31.0,13796,0.00010335331497422835
473,11.0,14210,3.672444646243423e-05
474,8.0,14077,2.6696834089187448e-05
475,100.0,13964,0.0003335846337574306
476,12.0,14096,4.004779036316671e-05
477,4.0,14181,1.3353051339144137e-05
478,73.0,13933,0.0002434916028752022
479,1.0,14258,3.3391211433150794e-06
480,2.0,14194,6.6768154261143605e-06
481,48.0,14277,0.00016028798407806026
482,29.0,14104,9.678474405441305e-05
483,41.0,14150,0.00013685461366943938
484,31.0,14943,0.00010375006275205408
485,15.0,14656,5.0153469617028105e-05
486,33.0,14345,0.00011022301790623027
487,117.0,14406,0.0003908703379525076
488,77.0,14370,0.00025720851928061784
489,100.0,17069,0.00033707600052583855
490,49.0,17038,0.0001651499831479609
491,9.0,16964,3.0326106734417434e-05
492,22.0,17013,7.414272474513439e-05
493,25.0,17196,8.430509000411409e-05
494,5.0,17053,1.6852891113470517e-05
495,19.0,17070,6.404465597907425e-05
496,14.0,17057,4.718873133095817e-05
497,64.0,17247,0.0002158581542104145
498,15.0,14951,5.020298741243762e-05
499,7.0,15099,2.343967130883776e-05
500,5.0,15048,1.673976363453748e-05
501,5.0,15115,1.6743519420808176e-05
502,2.0,15355,6.702794730262783e-06
503,227.0,14980,0.0007598122895453845
504,58.0,14981,0.00019413771058083995
505,31.0,15603,0.00010397974072148524
506,51.0,15306,0.0001708932018014154
507,62.0,16417,0.00020852882911062454
508,25.0,17639,8.443122063904302e-05
509,29.0,17576,9.791938195987331e-05
510,27.0,17437,9.112355341358956e-05
511,17.0,17563,5.7398497509918125e-05
512,117.0,17579,0.0003950580600285657
513,40.0,18099,0.00013530014646240854
514,62.0,19447,0.00021067582766717296
515,133.0,17665,0.000449213538552992
516,1.0,19722,3.4011754462342184e-06
517,322.0,19937,0.0010959799319947856
518,213.0,20394,0.0007261099596378314
519,6.0,20431,2.045638187973693e-05
520,56.0,19639,0.00019041207212537275
521,220.0,18998,0.0007464205740652779
522,4.0,19646,1.3601186023421243e-05
523,12.0,19306,4.0756439517443756e-05
524,1.0,18226,3.3839573350659195e-06
525,1.0,17990,3.3812570161083085e-06
526,644.0,16818,0.0021689343931025193
527,272.0,16678,0.0009156399380596512
528,2.0,17320,6.747228575862465e-06
529,135.0,16095,0.00045356349720974455
530,6.0,16073,2.0156887776527305e-05
531,6.0,16390,2.0178376851366077e-05
532,293.0,16432,0.0009855166057866306
533,9.0,16179,3.0246102453631043e-05
534,38.0,16090,0.00012766758049776917
535,8.0,16199,2.6887231589808395e-05
536,6.0,18106,2.0295502516642313e-05
537,4.0,18409,1.3544216788733921e-05
538,42.0,18576,0.000142294739837784
539,210.0,18087,0.0007102969379437242
540,8.0,18087,2.705893096928473e-05
541,92.0,17633,0.0003107005960723392
542,20.0,18044,6.763749010801707e-05
543,6.0,19435,2.0387152016799014e-05
544,33.0,19554,0.0001121746933891714
545,41.0,19033,0.0001391221730204781
546,17.0,18757,5.7630830460266935e-05
547,42.0,18699,0.00014235406166642376
548,18.0,18843,6.103867478254972e-05
549,10.0,19947,3.403780238332692e-05
550,142.0,18700,0.00048129393501853996
551,0.0,18514,0.0
552,2.0,18686,6.778466168675352e-06
553,18.0,18403,6.094773731525217e-05
554,8.0,18765,2.7121126340376915e-05
555,1.0,18900,3.3916930653443585e-06
556,275.0,18612,0.0009318053983722207
557,24.0,18995,8.142687018860499e-05
558,25.0,18699,8.473456051572843e-05
559,21.0,18863,7.12166172106825e-05
560,69.0,18636,0.00023381745972578973
561,22.0,18609,7.454367412216353e-05
562,3.0,19373,1.01914290082041e-05
563,56.0,19342,0.0001902199758148888
564,53.0,18364,0.00017943353172587975
565,24.0,18827,8.138048428169855e-05
566,4.0,18471,1.3547060795822086e-05
567,9.0,18310,3.0464275559527194e-05
568,50.0,19239,0.00016977986342907786
569,373.0,18375,0.0012628528285533395
570,23.0,18645,7.794153029722833e-05
571,16.0,18505,5.4194483678992525e-05
572,0.0,18606,0.0
573,7.0,18504,2.371000630008739e-05
574,4.0,18797,1.3562034440786462e-05
575,26.0,18476,8.805738632130108e-05
576,4.0,18854,1.3564655932502272e-05
577,15.0,18666,5.083505042837003e-05
578,8.0,18347,2.708274795102085e-05
579,7.0,18192,2.368497628118804e-05
580,7.0,18789,2.373291653811337e-05
581,10.0,18104,3.382560869182841e-05
582,7.0,18409,2.370237938028436e-05
583,691.0,18260,0.0023385835832109327
584,63.0,18420,0.00021332936021509018
585,3.0,18587,1.0164288787773039e-05
586,50.0,18436,0.00016931818951446316
587,21.0,18129,7.103978566281811e-05
588,6.0,18341,2.031164839182524e-05
589,41.0,18113,0.00013868921775898521
590,14.0,18181,4.736818955396083e-05
591,11.0,18061,3.7202758415433056e-05
592,48.0,18208,0.00016242005887727134
593,622.0,17972,0.002103013869072172
594,13.0,18634,4.4052266319670355e-05
595,16.0,18291,5.415522919508406e-05
596,70.0,17996,0.00023669279304258442
597,8.0,18358,2.708375651702891e-05
598,49.0,18331,0.00016587284661500912
599,93.0,18353,0.0003148433400477343
600,39.0,18201,0.00013196317212396417
601,361.0,18262,0.0012217574354600712
602,8.0,18120,2.706195157263766e-05
603,10.0,18022,3.3816229084662314e-05
604,18.0,18187,6.090319437254484e-05
605,61.0,18192,0.0002063976504503529
606,255.0,18536,0.0008638152858042968
607,2.0,18143,6.766014310120266e-06
608,15.0,17661,5.066249658028148e-05
609,20.0,17693,6.755729703254573e-05
610,9.0,17879,3.0419895963955803e-05
611,54.0,17652,0.00018237944381024432
612,2.0,18387,6.771603955971031e-06
613,123.0,17758,0.00041556861950131765
614,52.0,17727,0.00017566914743033198
615,42.0,17759,0.00014190195926062321
616,10.0,18173,3.383350532031871e-05
617,32.0,17986,0.00010819876112418513
618,5.0,17717,1.6890693565659192e-05
619,60.0,17735,0.00020270064830424015
620,24.0,17762,8.10876557558721e-05
621,15.0,17779,5.0682695913961054e-05
622,155.0,18017,0.0005241426885476513
623,2.0,17890,6.7602282253048864e-06
624,7.0,17867,2.3658959478962115e-05
625,67.0,17754,0.00022636358722093086
626,42.0,17665,0.00014185690691147115
627,0.0,18656,0.0
628,4.0,18819,1.3563046124529108e-05
629,119.0,18612,0.00040321760875016094
630,2.0,18710,6.779017584771615e-06
631,12.0,18820,4.068927634122027e-05
632,15.0,18518,5.080956574757808e-05
633,2.0,19085,6.787645128337401e-06
634,4.0,18668,1.3556105330938421e-05
635,223.0,18803,0.0007560988014308237
636,16.0,18901,5.4267273103443595e-05
637,21.0,19028,7.12564894302874e-05
638,0.0,19124,0.0
639,5.0,19168,1.6973894150796077e-05
640,17.0,18842,5.764744180999403e-05
641,5.0,18985,1.6963355758889646e-05
642,8.0,18903,2.7133820611528483e-05
643,147.0,14259,0.000490852447083101
644,5.0,14257,1.66955499681115e-05
645,1.0,12429,3.3188520754441455e-06
646,2.0,12473,6.6386735930161155e-06
647,0.0,12859,0.0
648,1.0,12386,3.3183785075260823e-06
649,14.0,10591,4.6182215228915344e-05
650,0.0,10327,0.0
651,3.0,10731,9.900761368549241e-06
652,22.0,10287,7.24993491535701e-05
653,17.0,9658,5.590634043672718e-05
654,3.0,9239,9.852249104266352e-06
655,11.0,9591,3.6166722012710957e-05
656,9.0,9345,2.9567039977923278e-05
657,47.0,9186,0.00015432504137224515
658,16.0,9343,5.256328126283283e-05
659,2.0,9055,6.564199512279976e-06
660,0.0,9029,0.0
661,8.0,9321,2.627974127594714e-05
662,7.0,8777,2.2953754742409685e-05
663,2.0,8648,6.555442656265364e-06
664,127.0,8661,0.0004162883468763624
665,10.0,8640,3.2776353827294835e-05
666,1.0,8695,3.2782263484164527e-06
667,10.0,8415,3.275220012904367e-05
668,21.0,8273,6.874764702993797e-05
669,33.0,8161,0.0001079924208955517
670,20562.0,5399,0.06668634198074197
671,7.0,5359,2.2699340746289468e-05
672,5.0,5321,1.621181711773346e-05
673,152.0,5367,0.0004929127576847369
674,13.0,5687,4.220080441225641e-05
675,44.0,6123,0.00014303593777936706
676,92.0,6962,0.00029989308159699584
677,90.0,7592,0.00029397738333997506
678,95.0,7925,0.0003106473563909971
679,101.0,7910,0.00033025099075297226
680,292.0,7599,0.0009538150970637521
681,23.0,7388,7.507752570589196e-05
682,172.0,7402,0.0005614749817194191
683,1092.0,7322,0.003563782570100778
684,5.0,7324,1.631779226797731e-05
685,688.0,7852,0.0022492039517990363
686,1.0,7934,3.2700684098311336e-06
687,8.0,7935,2.6160632825708055e-05
688,28.0,7847,9.153587388971889e-05
689,34.0,7984,0.00011120050759761115
690,41.0,7880,0.00013404913391181527
691,78.0,8177,0.000255268178857904
692,129.0,7686,0.00042149700050971733
693,1.0,7008,3.260196263815082e-06
694,55.0,6378,0.00017894325871941697
695,52.0,5654,0.0001687851365212085
696,119.0,5023,0.0003854687980823737
697,54.0,4514,0.00017463068843298063
698,19.0,4243,6.139032940758332e-05
699,1.0,4167,3.230276737808128e-06
700,7.0,4821,2.2659808298021798e-05
701,95.0,5312,0.0003080155369521376
702,10.0,5518,3.244435792615664e-05
703,134.0,5642,0.00043492937266306607
704,58.0,5729,0.00018830618585820544
705,33.0,5822,0.00010717208589355538
706,56.0,5757,0.00018182939856679472
707,9.0,5771,2.9223910354031438e-05
708,3.0,5863,9.7442143727162e-06
709,23.0,5447,7.460483763716748e-05
710,8.0,5438,2.5948751216347713e-05
711,1.0,5673,3.2460681998928795e-06
712,12.0,5615,3.894548605589326e-05
713,53.0,5619,0.00017201146310354116
714,18.0,5524,5.840098113648309e-05
715,34.0,5500,0.00011030437519059947
716,2.0,5571,6.4899875716738e-06
717,3.0,5407,9.72980336067408e-06
718,6.0,5810,1.9485074432984333e-05
719,8.0,5745,2.597461630621475e-05
720,2.0,5841,6.495678749711754e-06
721,11.0,5765,3.571741678653648e-05
722,15.0,5827,4.871537554683009e-05
723,8.0,5863,2.5984571660576532e-05
724,3.0,6027,9.749407723480799e-06
725,0.0,6023,0.0
726,3.0,6039,9.749787942112259e-06
