pos,cnt,cov,mutation_rate
150,6.0,74559,9.93984735707742e-06
151,109.0,74412,0.0001805299298748878
152,69.0,74834,0.00011436034447324631
153,16.0,75219,2.653527284065071e-05
154,5.0,75510,8.296276631047985e-06
155,18.0,76072,2.9894472512032524e-05
156,190.0,78014,0.00031657380501719495
157,82.0,75821,0.0001361291832747037
158,30.0,76574,4.986569506130156e-05
159,12.0,75814,1.9921112394916133e-05
160,150.0,75348,0.000248821415893385
161,4.0,76015,6.642587287748578e-06
162,180.0,75763,0.00029879138883217384
163,20.0,79004,3.337861699038362e-05
164,5.0,75312,8.29355192924605e-06
165,57.0,75972,9.465011009302279e-05
166,4.0,76177,6.644374789248737e-06
167,149.0,76515,0.0002476419994182906
168,25.0,76525,4.155136163812088e-05
169,76.0,77602,0.00012654265486489907
170,13.0,77894,2.1655983048362807e-05
171,137.0,76652,0.00022774953535769976
172,23.0,77630,3.829758891701079e-05
173,73.0,76650,0.00012135518834990192
174,1924.0,76357,0.0031969001367488986
175,23.0,77346,3.827948685515708e-05
176,150.0,76919,0.00024947153612929945
177,127.0,78081,0.00021162822087320804
178,78.0,77134,0.0001297716019805143
179,22.0,76778,3.658058036753507e-05
180,68.0,77670,0.00011323519616332512
181,37.0,79269,6.177776367834824e-05
182,13.0,77552,2.1643652249774407e-05
183,44.0,77837,7.329021425727864e-05
184,20.0,77941,3.3319505738451874e-05
185,142.0,77760,0.0002364971770231334
186,1393.0,79014,0.0023248594736771833
187,36.0,79830,6.016444949528712e-05
188,43.0,79329,7.180297264306742e-05
189,107.0,79081,0.00017859855218332557
190,70.0,79156,0.0001168548028993346
191,80.0,80095,0.00013375801503105693
192,234.0,78585,0.0003902569191384328
193,3757.0,78630,0.006266261925411969
194,11.0,81108,1.8422930183793852e-05
195,32.0,79390,5.344021376085504e-05
196,15.0,78943,2.5031414425103506e-05
197,40.0,78944,6.675054985765445e-05
198,145.0,78977,0.0002419840691039747
199,117.0,78245,0.0001950178766386919
200,28.0,83564,4.7088421966076156e-05
201,67.0,82603,0.00011249406048150816
202,63.0,80948,0.0001054848788263384
203,2354.0,80807,0.003940520570555239
204,1392.0,80056,0.002327237709275848
205,38.0,81399,6.367388248147174e-05
206,84.0,81053,0.000140671236248968
207,205.0,80839,0.00034318181437714175
208,2086.0,81011,0.0034930900115375794
209,148.0,84172,0.0002491506991370632
210,563490.0,83836,0.9480713514168324
211,11.0,81787,1.844390454105697e-05
212,21.0,80426,3.5130921233128794e-05
213,441.0,80399,0.000737716024496856
214,228.0,79679,0.00038094537945000174
215,60.0,80964,0.00010046448078281923
216,224.0,78434,0.0003734852173217108
217,32.0,78548,5.336517455415064e-05
218,190.0,78306,0.000316727900727474
219,916.0,78422,0.0015272572061196996
220,66.0,79170,0.00011017996060231712
221,237.0,78544,0.0003952331875806726
222,1566.0,77747,0.0026080743717555206
223,69.0,78612,0.00011508094026131713
224,196.0,78421,0.00032679248177214893
225,40.0,78020,6.66477831281137e-05
226,4.0,79153,6.677383867774445e-06
227,12.0,78598,2.001360925429292e-05
228,86.0,78164,0.0001433271224913587
229,10.0,79465,1.6702158754018957e-05
230,45.0,77580,7.492382744210053e-05
231,24.0,79762,4.010507529727887e-05
232,138.0,79713,0.000230585302359155
233,85.0,78284,0.00014168886458878558
234,27.0,81933,4.528248724962558e-05
235,29.0,77825,4.830394843137092e-05
236,381.0,76515,0.0006332322267004612
237,96.0,76341,0.00015950844813233885
238,17.0,79176,2.8379971085817695e-05
239,87.0,79191,0.00014524231259150684
240,148.0,78656,0.0002468583933521702
241,537576.0,79495,0.8979129606894997
242,462.0,76908,0.0007683582744868465
243,56.0,77057,9.31574210698797e-05
244,45.0,76856,7.483361991838146e-05
245,203.0,76758,0.0003375277670626106
246,157.0,76868,0.0002610913952923725
247,223.0,76780,0.0003707952977170316
248,24.0,76242,3.987055360263677e-05
249,25.0,76054,4.1518859526751434e-05
250,28.0,74646,4.6392640801664836e-05
251,11.0,75905,1.8263778775828718e-05
252,169.0,74349,0.00027987500020700814
253,17.0,74975,2.8182323052311365e-05
254,93.0,74532,0.00015406074300348873
255,87.0,75029,0.00014424009509898683
256,123.0,74814,0.00020385298719206597
257,116.0,74799,0.00019224681839802052
258,49.0,75952,8.136318199781482e-05
259,55.0,75367,9.123739472448795e-05
260,73.0,74230,0.00012086893171733227
261,10.0,73623,1.6540763885557762e-05
262,14.0,73879,2.316687930552315e-05
263,20.0,74197,3.311296654100296e-05
264,64.0,74115,0.00010594710921657079
265,16.0,73871,2.6476082995901173e-05
266,0.0,73588,0.0
267,0.0,74122,0.0
268,0.0,75081,0.0
269,18.0,73611,2.9772784036494818e-05
270,15.0,73911,2.4822970846248172e-05
271,24.0,73875,3.9714387364205754e-05
272,21.0,77448,3.4956770127608856e-05
273,9.0,75972,1.4944754225214125e-05
274,133.0,76529,0.0002210547135346981
275,101.0,77174,0.0001680487707481997
276,7.0,77135,1.16461887847202e-05
277,63.0,77044,0.00010479983232026829
278,47.0,71492,7.746852635083683e-05
279,41.0,72679,6.771140408679612e-05
280,165.0,72235,0.0002722974478302844
281,34.0,72722,5.6154908269305725e-05
282,43.0,72387,7.098017012131007e-05
283,14.0,72593,2.3117683872278098e-05
284,366.0,72602,0.0006043712887309524
285,50.0,72435,8.25416216126982e-05
286,33.0,73738,5.459490579897163e-05
287,41.0,73334,6.778472892721573e-05
288,14.0,73630,2.315733756781792e-05
289,88.0,71978,0.00014516373809822308
290,3.0,71862,4.947817023129395e-06
291,31.0,72582,5.118822736819857e-05
292,261.0,71736,0.00043037064641341305
293,18.0,72007,2.9694003296034365e-05
294,10.0,71601,1.6485627006094735e-05
295,31.0,71689,5.11128588411231e-05
296,13.0,71639,2.1432657764969476e-05
297,6.0,71486,9.889501305414172e-06
298,14.0,71876,2.3090345926368185e-05
299,3.0,72051,4.94935980030983e-06
300,255.0,70653,0.00041972752276816063
301,39.0,71638,6.429786728920192e-05
302,4.0,70359,6.5807765645384985e-06
303,8.0,72827,1.3215211369046341e-05
304,122.0,70489,0.00020075662208882329
305,43.0,70483,7.075778294474146e-05
306,11.0,71144,1.8120537817562426e-05
307,217.0,70410,0.00035703708578762054
308,2.0,70319,3.2901717634169092e-06
309,49.0,70867,8.06819435456915e-05
310,14.0,71628,2.308090516715521e-05
311,182.0,70013,0.0002992549866239598
312,7.0,70329,1.1515790616604783e-05
313,640.0,69923,0.0010521695242385334
314,113.0,70968,0.00018609338923820284
315,19.0,70305,3.125591189122943e-05
316,3.0,71629,4.945916404120938e-06
317,5.0,72260,8.251778258214646e-06
318,3.0,70803,4.939190334992352e-06
319,117.0,70037,0.00019238579765289328
320,11.0,67892,1.8023981726959617e-05
321,3.0,38009,4.6861746912201395e-06
322,14.0,38143,2.1873393672652164e-05
323,61.0,38242,9.532024476988755e-05
324,6.0,38016,9.372451864649298e-06
325,39.0,37719,6.089268678831672e-05
326,4.0,37183,6.240181464476987e-06
327,0.0,36187,0.0
328,4.0,32972,6.1994550678995315e-06
329,9.0,32267,1.3933549354954073e-05
330,43.0,32322,6.65770714759053e-05
331,9.0,21270,1.3700298362053218e-05
332,42.0,20488,6.385870804710948e-05
333,5.0,20324,7.6003319825009955e-06
334,2.0,19750,3.0374825344754266e-06
335,644.0,19326,0.0009774399572597683
336,20.0,19396,3.0358503568642094e-05
337,882.0,19172,0.001338354946298887
338,0.0,18856,0.0
339,11.0,19059,1.668864004272292e-05
340,76.0,18642,0.00011523043053727705
341,17.0,17328,2.572397868238755e-05
342,1.0,17394,1.51332635185443e-06
343,303.0,16201,0.00045771153297109165
344,253.0,16059,0.00038209961472880746
345,27.0,16404,4.079868718891001e-05
346,1757.0,15937,0.002653064614278833
347,880.0,15665,0.0013282517640843742
348,19.0,15555,2.867340240102017e-05
349,28.0,15553,4.225541284292909e-05
350,106.0,15698,0.0001600019320988027
351,52.0,15801,7.850371911369301e-05
352,51.0,16447,7.706919453624745e-05
353,43.0,16063,6.494222407483761e-05
354,76.0,14747,0.00011455392550678807
355,227.0,15092,0.0003423325059041047
356,16.0,19904,2.4305545006273867e-05
357,22.0,21963,3.352498449469467e-05
358,44.0,22862,6.714195029054153e-05
359,12.0,22965,1.831431950856576e-05
360,14.0,22972,2.1366934363830053e-05
361,89.0,22895,0.00013581669324502706
362,116.0,22926,0.0001770278849440836
363,36.0,23476,5.498584114590493e-05
364,249.0,23003,0.00038004417059557045
365,21.0,23150,3.205911089399121e-05
366,42.0,22501,6.405475766712573e-05
367,158.0,22512,0.0002409719404951821
368,119.0,22343,0.00018144475769501118
369,12.0,23072,1.8317310774547485e-05
370,411.0,20072,0.0006245080669424024
371,22.0,17509,3.3298974845651684e-05
372,25.0,14832,3.768704078340806e-05
373,200.0,13653,0.00030096142126021576
374,86.0,13578,0.00012939880712355478
375,26.0,14143,3.915385507351136e-05
376,496.0,13313,0.0007460026440980814
377,82.0,12936,0.00012326119046259022
378,91.0,13155,0.00013683490342613545
379,59.0,13259,8.873101118762698e-05
380,32.0,13099,4.8113716769584913e-05
381,9.0,12427,1.3518324088301694e-05
382,2612.0,12295,0.003922540340444064
383,46.0,12297,6.90801675344237e-05
384,168.0,12178,0.00025224770724851804
385,17.0,13130,2.556160346434908e-05
386,79.0,13233,0.00011880467458798088
387,37.0,13426,5.565885035892437e-05
388,42.0,13206,6.315941436184931e-05
389,42.0,13119,6.315115228298934e-05
390,92.0,13495,0.0001384093456397295
391,18.0,13779,2.7091664647334256e-05
392,80.0,12458,0.0001201684762036375
393,175.0,12382,0.0002628385360344123
394,151.0,12486,0.0002268275389662673
395,2.0,12456,3.0042028798288805e-06
396,56.0,12800,8.416116863794166e-05
397,28.0,12732,4.207628430344214e-05
398,285.0,12526,0.0004281439284684165
399,11.0,12229,1.6517483756556316e-05
400,400.0,12294,0.0006006944027295554
401,77.0,12096,0.00011559929979852693
402,6.0,12880,9.018352347026199e-06
403,37.0,12849,5.561058164159431e-05
404,2.0,12874,3.0060903390268684e-06
405,7.0,13047,1.0524052722497268e-05
406,12.0,12919,1.8037762054861854e-05
407,86.0,12542,0.00012919741364805423
408,151.0,13733,0.00022725323083359796
409,161.0,13218,0.00024211545749294706
410,596.0,14271,0.0008976998700142638
411,89.0,14569,0.00013411269384181634
412,73.0,14545,0.00010999856851177964
413,14.0,14739,2.1101784457329932e-05
414,39.0,14387,5.875237080880924e-05
415,14.0,14639,2.109860432732375e-05
416,6.0,14510,9.040501446480232e-06
417,3.0,14410,4.519569736961041e-06
418,55.0,14478,8.286726773058194e-05
419,79.0,13591,0.00011886867118367617
420,3.0,13423,4.512859392839897e-06
421,373.0,13636,0.0005612786921755042
422,45.0,14786,6.783196965951366e-05
423,1.0,14490,1.5067048365225252e-06
424,8.0,14017,1.204505452645621e-05
425,27.0,13772,4.06370688331743e-05
426,0.0,13864,0.0
427,321.0,14328,0.00048353422849929656
428,33.0,14576,4.972770315273638e-05
429,43.0,14542,6.47933844447659e-05
430,63.0,14696,9.495187597777825e-05
431,26.0,14209,3.915774698372393e-05
432,2.0,16473,3.0224401065712382e-06
433,19.0,16291,2.8705285851768925e-05
434,33.0,16092,4.9841564239734904e-05
435,40.0,16490,6.0450355145836485e-05
436,6.0,16570,9.068649678062936e-06
437,8.0,16738,1.2094603992428778e-05
438,18.0,16640,2.7208827753004308e-05
439,860.0,17179,0.0013010373503617944
440,89.0,16321,0.00013446769677987638
441,13.0,16204,1.9637877538195672e-05
442,85.0,16330,0.00012842595110748497
443,269.0,16197,0.0004063487076147331
444,114.0,17677,0.0001725931208015588
445,76.0,17196,0.00011497835078684527
446,26.0,17053,3.93261910920127e-05
447,7.0,16510,1.057913190666183e-05
448,79.0,16153,0.00011932867800440157
449,1755.0,16290,0.0026514579241577276
450,110.0,16175,0.00016615937705339004
451,74.0,16234,0.00011178990748629818
452,14.0,16119,2.114576835414933e-05
453,65.0,15903,9.81447620140513e-05
454,27.0,15882,4.076653158349288e-05
455,20.0,15429,3.0176790728482817e-05
456,0.0,15539,0.0
457,8.0,15556,1.2073029757000093e-05
458,52.0,15271,7.844095583321642e-05
459,12.0,15640,1.811184061580258e-05
460,10.0,15606,1.5092426016927665e-05
461,0.0,15262,0.0
462,32.0,15665,4.83000641485227e-05
463,1101.0,14775,0.0016595946730176435
464,9.0,14834,1.3567375587165866e-05
465,19.0,14904,2.8645260114038288e-05
466,115.0,14790,0.00017334941211938497
467,0.0,14962,0.0
468,17.0,15321,2.5646092968595605e-05
469,91.0,14848,0.00013718413729267858
470,42.0,14508,6.328331942104803e-05
471,3.0,14774,4.5220495134274725e-06
472,47.0,15113,7.088166231071203e-05
473,19.0,15836,2.8685566932486255e-05
474,9.0,15526,1.3581543587700554e-05
475,118.0,15330,0.00017801647406692214
476,71.0,15526,0.00010714328830297104
477,17.0,15696,2.566060975646572e-05
478,152.0,15358,0.00022931904313611896
479,6.0,15811,9.05825818753312e-06
480,6.0,15739,9.057273670052577e-06
481,18.0,15895,2.7178221185423414e-05
482,50.0,15634,7.546531915792778e-05
483,128.0,15691,0.000193207838804285
484,61.0,16936,9.224896938241584e-05
485,8.0,16495,1.2090162385993547e-05
486,110.0,16027,0.00016612223878410603
487,614.0,16193,0.0009274966502869349
488,80.0,16078,0.00012082547967715432
489,235.0,19721,0.0003568884791842896
490,345.0,19719,0.00052394106953837
491,33.0,19589,5.0106209981460704e-05
492,63.0,19750,9.568069983597595e-05
493,59.0,19939,8.963146277028064e-05
494,3.0,19786,4.556472925437877e-06
495,131.0,19792,0.00019896779759355284
496,10.0,19848,1.518967345240012e-05
497,16.0,20098,2.431271007701051e-05
498,84.0,17551,0.0001271496233192409
499,23.0,17756,3.48255843884476e-05
500,45.0,17662,6.812731632875518e-05
501,108.0,17798,0.00016353923124447299
502,22.0,18254,3.333656597003346e-05
503,212.0,17599,0.00032092474768805507
504,243.0,17545,0.00036782235542537974
505,37.0,18512,5.608797019151768e-05
506,286.0,17923,0.0004331581011923964
507,221.0,20101,0.00033582083882271243
508,79.0,22027,0.00012039691357178019
509,121.0,21522,0.00018426358525160355
510,49.0,21196,7.458211186099112e-05
511,29.0,21207,4.414117260263964e-05
512,592.0,21427,0.0009013906081798153
513,102.0,22447,0.00015554874394389266
514,190.0,24644,0.00029072169365278037
515,421.0,21546,0.0006411388819512552
516,6.0,25057,9.186490347295267e-06
517,858.0,25480,0.0013145194649997701
518,356.0,25795,0.000545681680576951
519,22.0,25880,3.3726295779613986e-05
520,219.0,23863,0.0003346950378021998
521,191.0,23159,0.0002915892530277193
522,6.0,24212,9.174620552984963e-06
523,54.0,23259,8.245143381516526e-05
524,3.0,21770,4.570244660430822e-06
525,4.0,21404,6.090263799776487e-06
526,7481.0,19087,0.011350274539791202
527,209.0,18815,0.00031696682464454976
528,11.0,19705,1.6705012262997638e-05
529,626.0,17052,0.0009468522456733692
530,72.0,16987,0.0001088924278927954
531,2.0,17634,3.027752378299493e-06
532,277.0,17407,0.0004191996464800093
533,52.0,17004,7.864655331480098e-05
534,56.0,16847,8.467618164855453e-05
535,58.0,17038,8.772566671506703e-05
536,10.0,23414,1.5272398499639573e-05
537,4.0,23837,6.11290847600607e-06
538,5.0,24175,7.64508459286102e-06
539,376.0,22987,0.0005738679462700873
540,35.0,22851,5.3407473078818746e-05
541,93.0,22759,0.00014189136613922747
542,32.0,24354,4.8941936510072865e-05
543,23.0,25749,3.525222970352875e-05
544,30.0,26319,4.6021375394825046e-05
545,274.0,24775,0.00041933533818476774
546,69.0,24441,0.00010554509452404516
547,50.0,24345,7.647072318362914e-05
548,46.0,24556,7.037577604592173e-05
549,55.0,26433,8.438727930808568e-05
550,48.0,24317,7.340875062894477e-05
551,0.0,23999,0.0
552,14.0,24147,2.1405320445291822e-05
553,91.0,23730,0.00013904593099654678
554,6.0,24476,9.178325689827662e-06
555,21.0,24482,3.2124434762921674e-05
556,572.0,23905,0.0008742367622672077
557,45.0,24432,6.883280969410699e-05
558,39.0,23890,5.960568546538285e-05
559,44.0,24371,6.729691244824638e-05
560,125.0,23944,0.000191059632003864
561,59.0,24074,9.019806884405824e-05
562,20.0,25714,3.065246844328374e-05
563,130.0,25228,0.00019909274965465066
564,637.0,23806,0.000973434558302159
565,96.0,24691,0.00014690152548052867
566,7.0,23984,1.0699993580003852e-05
567,22.0,23678,3.3612829100154006e-05
568,560.0,25216,0.0008576145451426856
569,11.0,23935,1.681301633155268e-05
570,32.0,24390,4.894463138574487e-05
571,73.0,24180,0.00011161908839314384
572,1.0,24398,1.5295384464783907e-06
573,16.0,24160,2.446370961576686e-05
574,41.0,24759,6.274572219561055e-05
575,101.0,24088,0.00015441016844467683
576,1.0,25039,1.5310395299096227e-06
577,54.0,24577,8.261769579246435e-05
578,21.0,24006,3.210106025216147e-05
579,20.0,23725,3.0559311804298164e-05
580,59.0,24952,9.03193016940227e-05
581,45.0,23605,6.874584660510094e-05
582,19.0,24129,2.9049278278325722e-05
583,1606.0,23909,0.0024546028388414153
584,109.0,24203,0.00016666997967849513
585,3.0,24335,4.588173218832922e-06
586,46.0,24207,7.03382198008205e-05
587,82.0,23616,0.0001252723145129504
588,5.0,24075,7.643915825198932e-06
589,149.0,23590,0.00022761992056217537
590,59.0,23720,9.01492810976821e-05
591,86.0,23635,0.00013138697282886848
592,326.0,24036,0.0004983535986938856
593,1453.0,23533,0.00221948287423796
594,128.0,24873,0.0001959232654285745
595,36.0,24278,5.5053279340339376e-05
596,46.0,23629,7.027610872019568e-05
597,19.0,24352,2.905918591455376e-05
598,294.0,24304,0.0004496196584725778
599,195.0,24087,0.0002981181862795309
600,133.0,23960,0.00020329242009690783
601,992.0,23392,0.001514971029233443
602,24.0,23170,3.664010259228726e-05
603,9.0,22990,1.3736263736263736e-05
604,22.0,23259,3.3591324887659924e-05
605,231.0,23416,0.00035279348294220604
606,200.0,24310,0.0003058665198507371
607,68.0,23126,0.0001038066509531893
608,51.0,22612,7.779394671572261e-05
609,11.0,22635,1.6779675237012913e-05
610,17.0,22939,2.5944256475762724e-05
611,96.0,22501,0.00014641087466771594
612,32.0,23871,4.890580894028754e-05
613,829.0,22726,0.0012647529078637424
614,108.0,21313,0.00016441434241113633
615,61.0,21444,9.288217971635914e-05
616,44.0,22281,6.708247638010761e-05
617,150.0,21852,0.0002285407823408061
618,8.0,21484,1.218201143281773e-05
619,92.0,21692,0.00014013751755527054
620,139.0,21716,0.00021173725082790788
621,149.0,21989,0.00022706457320241817
622,142.0,22122,0.00021644097867903937
623,5.0,22119,7.6211263719932755e-06
624,13.0,22123,1.9815049377578814e-05
625,425.0,21962,0.0006476407590044924
626,225.0,21781,0.0003427740935910385
627,0.0,24360,0.0
628,37.0,24577,5.660842119113298e-05
629,106.0,24312,0.0001621097513603455
630,4.0,24539,6.119473541691209e-06
631,6.0,24601,9.180081060115761e-06
632,33.0,24205,5.045987293286543e-05
633,4.0,25177,6.1254523263702255e-06
634,9.0,24569,1.3769447432074552e-05
635,609.0,24881,0.0009321775760015551
636,55.0,24996,8.420163075594693e-05
637,14.0,25301,2.144315496202264e-05
638,3.0,25366,4.595419286055659e-06
639,6.0,25504,9.192781827708882e-06
640,8.0,25013,1.2247828689620119e-05
641,18.0,25369,2.7572642424186723e-05
642,11.0,25273,1.684747065859826e-05
643,569.0,20762,0.0008654940160747641
644,28.0,20913,4.259999969571429e-05
645,15.0,19309,2.2765871227125992e-05
646,3.0,19602,4.555199912540162e-06
647,6.0,20297,9.120024076863562e-06
648,18.0,19738,2.7336844599150737e-05
649,17.0,18655,2.5775735935166445e-05
650,1.0,18866,1.516704988746049e-06
651,4.0,19672,6.074245502780486e-06
652,19.0,19208,2.8832350504262636e-05
653,1.0,18187,1.5151446281304782e-06
654,5.0,17420,7.566929491350999e-06
655,81.0,19388,0.00012295044641637395
656,13.0,18815,1.971563981042654e-05
657,54.0,18516,8.185861501286999e-05
658,53.0,19281,8.043599343763707e-05
659,10.0,18651,1.5162105652584608e-05
660,9.0,18492,1.364260616221362e-05
661,9.0,19085,1.365488048186556e-05
662,44.0,17752,6.662245358383376e-05
663,13.0,17429,1.967428465057714e-05
664,719.0,17318,0.0010879565180549335
665,69.0,17121,0.00010437639641247737
666,15.0,18120,2.2724862514581788e-05
667,49.0,16693,7.407441001244147e-05
668,43.0,16573,6.499228405557899e-05
669,58.0,16137,8.76062792555883e-05
670,23.0,10836,3.446446713438445e-05
671,27.0,10713,4.0450832013687365e-05
672,22.0,10943,3.2971298484669096e-05
673,490.0,10889,0.0007343013123013453
674,78.0,11065,0.00011691961776278808
675,664.0,12708,0.0009977730426968723
676,230.0,16347,0.0003475144407359449
677,197.0,18871,0.00029879314868826775
678,723.0,20138,0.0010986973673813012
679,429.0,20120,0.0006519063321531144
680,123.0,19271,0.00018666937817850147
681,52.0,18766,7.885669917989033e-05
682,71.0,18788,0.0001076733161258231
683,1129.0,18697,0.0017119211272902063
684,10.0,18682,1.516281834337112e-05
685,2917.0,20224,0.004433359778468796
686,7.0,20378,1.064133825469891e-05
687,28.0,20388,4.256600010337457e-05
688,220.0,20115,0.0003343083994985374
689,44.0,20541,6.690499035199627e-05
690,89.0,20336,0.00013528837705630733
691,351.0,21252,0.0005342969960635555
692,66.0,19375,0.00010017986840008196
693,4.0,16643,6.046433586729288e-06
694,205.0,13362,0.00030835043048728394
695,76.0,11308,0.00011396318988966564
696,27.0,10251,4.042285298507798e-05
697,85.0,10132,0.00012723446167847702
698,10.0,10363,1.4973937861152663e-05
699,3.0,10262,4.491502078068295e-06
700,8.0,10296,1.1977948596633598e-05
701,117.0,10137,0.00017513580509330846
702,20.0,10091,2.993568318467772e-05
703,352.0,10172,0.0005269319090204156
704,103.0,10258,0.00015420731451704664
705,29.0,10424,4.3428386590512246e-05
706,142.0,10324,0.00021261750111549322
707,93.0,10300,0.0001392444863675156
708,57.0,10219,8.533304589570505e-05
709,276.0,9454,0.00041271892047085846
710,36.0,9416,5.382984386354733e-05
711,4.0,9866,5.985120989220797e-06
712,44.0,9755,6.582539813145631e-05
713,109.0,9757,0.00016306795146259984
