pos,cnt,cov,mutation_rate
101,377,188243,0.0003539503962460603
102,49,186473,4.592784080098154e-05
103,232,186129,0.00021738417499426088
104,16,186740,1.500060002400096e-05
105,989,185275,0.0009259527998134987
106,2829,185138,0.0026483159930576487
107,15,185433,1.404585127690834e-05
108,17,183716,1.5893078844629263e-05
109,7,182719,6.538114874678348e-06
110,252,179891,0.0002347520617658758
111,101,187207,9.47327644990372e-05
112,4,182908,3.7367252834306126e-06
113,20,184869,1.8717916321555085e-05
114,13,176827,1.2075757730574983e-05
115,5,177288,4.646511956404566e-06
116,40,176743,3.7153278637514966e-05
117,148,176431,0.00013742730513411697
118,41,177427,3.810632035147039e-05
119,383,176104,0.0003555316265339844
120,44,176248,4.084982490279599e-05
121,200,174617,0.00018540028384783457
122,46,176619,4.2721349994659834e-05
123,53,175182,4.915682139008071e-05
124,123,175673,0.00011413290080366264
125,47,174422,4.3561192353249755e-05
126,144,175275,0.00013356967745705597
127,321,169498,0.00029616207169520954
128,2,169784,1.8457335868140792e-06
129,98,171831,9.061212186775624e-05
130,63,169866,5.814500811261304e-05
131,1,170584,9.23548643307043e-07
132,41,169894,3.784138001052175e-05
133,27,170933,2.4943853234062957e-05
134,31,169585,2.8603617527189584e-05
135,24,171942,2.2193001436996842e-05
136,29,172457,2.6829320191283803e-05
137,141,172145,0.00013040836315307075
138,6,172972,5.5535398262852745e-06
139,14,172357,1.2950887459563166e-05
140,1693,171455,0.0015648266166562992
141,56,173410,5.18540604507229e-05
142,13,173908,1.2043103192719296e-05
143,778,172214,0.0007196041252370162
144,54,171477,4.991279126193401e-05
145,152,171196,0.00014045878273983336
146,21,170800,1.939839122675426e-05
147,581,170830,0.0005367036970663278
148,28,171718,2.588647302352156e-05
149,175,170375,0.00016158982224196184
150,12,170391,1.1080608657833575e-05
151,170,170072,0.00015692906437045597
152,153,170840,0.0001413363583624936
153,39,171566,3.6051092717864146e-05
154,6,171871,5.5478861166923875e-06
155,33,172628,3.0534746691143814e-05
156,211,175867,0.00019582421111149264
157,155,172046,0.00014334358625307263
158,120,173339,0.00011110853915418624
159,23,172047,2.1270358276065206e-05
160,391,171197,0.0003613120710574246
161,52,172443,4.810712346230668e-05
162,337,171840,0.0003115973385703877
163,32,177704,2.9749177249316698e-05
164,5,170984,4.619449731148026e-06
165,100,172266,9.249855239765498e-05
166,5,172542,4.6261086469372384e-06
167,212,173511,0.00019632301804041845
168,58,173438,5.370738365406519e-05
169,97,175243,8.997134829949514e-05
170,21,175968,1.9491440473140794e-05
171,280,173763,0.00025935507655142965
172,56,175546,5.195682387935625e-05
173,179,173665,0.0001657869461766659
174,6938,173247,0.0064233782081015295
175,88,174996,8.16047953945221e-05
176,284,173895,0.00026309231668533327
177,280,176528,0.0002600210245571285
178,118,174665,0.00010939103494116523
179,125,173907,0.00011579896188546649
180,313,175313,0.0002903387687595485
181,48,178200,4.464435193142628e-05
182,25,175126,2.3185975638031677e-05
183,99,175519,9.184994131809305e-05
184,25,175699,2.319830374003053e-05
185,229,175477,0.0002124526968040249
186,2419,177562,0.0022485550315020793
187,76,179073,7.07443327738946e-05
188,188,178289,0.00017487152059158663
189,943,177720,0.0008766841073812525
190,232,177764,0.0002156935663815545
191,167,179617,0.00015553012022385162
192,318,176759,0.0002953729547977206
193,4231,176713,0.003929778544765203
194,31,181281,2.8915671641094954e-05
195,78,178215,7.254808403300379e-05
196,21,177397,1.9517327204272994e-05
197,47,177277,4.367676591204986e-05
198,351,177570,0.0003262706428925984
199,523,176326,0.0004855910376421259
200,59,184717,5.5209999185886455e-05
201,2172,183049,0.0020293091286210136
202,116,180450,0.00010811677357178674
203,9246,180617,0.008618994040533323
204,6648,179217,0.006189097023033161
205,86,181012,8.019754707409507e-05
206,131,180784,0.00012213541181077403
207,450,180481,0.0004194306368914411
208,2201,180731,0.0020519599900431927
209,182,185863,0.000170491643567547
210,603352,182243,0.5632902351835134
211,24,181864,2.2398506766215584e-05
212,59,179007,5.491656870109284e-05
213,543,179223,0.000505520224998394
214,354,178248,0.0003292667953969618
215,88,180537,8.202627264228062e-05
216,319,176671,0.0002962775833036901
217,85,177029,7.897169561521273e-05
218,266,176724,0.00024706494278496063
219,1357,176897,0.0012606052949138246
220,106,178384,9.860648570205957e-05
221,623,177475,0.0005790560178605786
222,8461,175989,0.007853347256062189
223,339,177617,0.00031512985860058173
224,308,177331,0.0002862365745288481
225,88,176357,8.170791833293562e-05
226,4,178275,3.7206221996504474e-06
227,25,177396,2.3234891743992388e-05
228,116,176620,0.00010773220004012096
229,14,178948,1.3030334618993015e-05
230,118,175535,0.00010947933299252479
231,61,179154,5.6785917092561044e-05
232,178,178828,0.0001656528957615194
233,166,176186,0.00015410637796167394
234,44,181838,4.106293267732188e-05
235,44,175376,4.081678089180956e-05
236,438,172986,0.00040541366077428455
237,159,172745,0.00014713789041280968
238,37,177863,3.440257145274621e-05
239,150,178038,0.0001394925817845007
240,356,177068,0.0003307640277395809
241,962607,178814,0.8958233679214554
242,748,173954,0.0006929711601708341
243,96,174316,8.896731192680955e-05
244,96,173886,8.893187262732543e-05
245,403,173704,0.00037326565770705593
246,243,173860,0.00022510338081192845
247,352,173594,0.0003259953508617576
248,83,172797,7.681152580080643e-05
249,55,172779,5.089835598310175e-05
250,41,170352,3.785738292835167e-05
251,23,172786,2.1284904930509414e-05
252,250,170612,0.00023089313157583638
253,32,171925,2.9590203423401597e-05
254,126,170970,0.00011640862754228127
255,99,171393,9.149967975112087e-05
256,198,171015,0.0001829354487323405
257,184,170907,0.00016998365754944538
258,307,172972,0.00028415612111159654
259,84,171999,7.767959939520883e-05
260,110,169650,0.00010150279501787372
261,16,168595,1.4749684034112333e-05
262,20,169146,1.844647478643594e-05
263,29,169543,2.6757185919077044e-05
264,98,169450,9.041307705223847e-05
265,146,169038,0.00013464585373771358
266,0,168462,0.0
267,0,169416,0.0
268,0,171581,0.0
269,141,168570,0.00012997859501435297
270,39,169198,3.597235109752565e-05
271,42,169047,3.8734060242530554e-05
272,67,176188,6.219967767570016e-05
273,11,173156,1.0183223971679528e-05
274,420,174317,0.00038923235039808277
275,554,175726,0.0005140872909084498
276,12,175514,1.1133274574384191e-05
277,460,175299,0.00042669041291573326
278,84,166084,7.725700831432565e-05
279,55,168352,5.069068360534261e-05
280,269,167758,0.0002477878714745497
281,66,168601,6.0842783170148685e-05
282,85,168083,7.832072983863165e-05
283,31,168462,2.857400944970145e-05
284,627,168352,0.0005778737931009058
285,62,167939,5.7120482760209137e-05
286,77,170325,7.1096239378268e-05
287,55,169716,5.075448854240491e-05
288,28,170249,2.585136389026096e-05
289,158,167120,0.00014545534889030457
290,4,166992,3.681980021576403e-06
291,51,168457,4.700863760672574e-05
292,667,166606,0.0006137520956827555
293,51,167090,4.694948051780674e-05
294,19,166419,1.7480185289964072e-05
295,50,166568,4.600679428337977e-05
296,15,166475,1.3800857309256052e-05
297,8,166055,7.357614072908438e-06
298,39,166846,3.589448126952338e-05
299,9,167276,8.286621341917045e-06
300,386,164448,0.00035448097006564327
301,43,166328,3.955710758429344e-05
302,11,164024,1.0097857418253254e-05
303,11,168684,1.0141239812663642e-05
304,249,164197,0.00022861507923027413
305,59,164085,5.41642682912275e-05
306,33,165447,3.0333196374355764e-05
307,290,163970,0.00026620304499565815
308,19,163831,1.7438664088191913e-05
309,67,164960,6.155802441005362e-05
310,21,166446,1.9320684725066656e-05
311,279,163287,0.000255945222218247
312,14,163870,1.285000192750029e-05
313,1093,163065,0.0010024773020978648
314,194,165030,0.0001782541021414382
315,105,163724,9.63621012444477e-05
316,6,166471,5.520322607653191e-06
317,11,167420,1.0129435772010344e-05
318,5,164458,4.59176457839336e-06
319,156,163045,0.00014307739294646795
320,18,157261,1.6421814373284263e-05
321,13,90821,1.118238207102877e-05
322,23,90876,1.9785150470370448e-05
323,83,91018,7.140730901125826e-05
324,9,89329,7.731726279708084e-06
325,70,88663,6.010126204064391e-05
326,9,87476,7.719437887687326e-06
327,2,85562,1.7126190912500577e-06
328,5,74461,4.241231042757546e-06
329,14,72945,1.1860195405190868e-05
330,47,72998,3.9818158096725934e-05
331,20,53390,1.666702778560202e-05
332,56,51980,4.661290644789676e-05
333,5,51592,4.160522961094118e-06
334,7,50512,5.819502316161922e-06
335,1189,49709,0.0009878245842870259
336,30,49725,2.492441670633803e-05
337,1489,49295,0.0012366400928850423
338,6,48521,4.979901945730689e-06
339,11,49214,9.135074533903583e-06
340,115,48014,9.540797278798689e-05
341,36,45264,2.9798857710454434e-05
342,3,45377,2.483470434698387e-06
343,464,43137,0.00038339914743267174
344,745,42674,0.0006153515763738034
345,48,42989,3.9657131054425284e-05
346,4006,41724,0.00330626258624674
347,1247,40674,0.0010282924737566896
348,39,39985,3.214164741601758e-05
349,29,39703,2.3894646033777142e-05
350,173,39598,0.00014253159175656592
351,69,39658,5.6850670590736145e-05
352,86,40891,7.092941451067364e-05
353,122,40050,0.00010055105273655459
354,118,37537,9.70532814290191e-05
355,475,38116,0.00039086672020855005
356,32,44664,2.647472491106147e-05
357,40,47055,3.3158999891404276e-05
358,62,47560,5.141797506062345e-05
359,22,47607,1.8245799112093065e-05
360,23,47669,1.9076134511630223e-05
361,159,47590,0.0001318655071348362
362,256,47726,0.00021233570939203973
363,53,48789,4.3998920781188385e-05
364,568,47950,0.0004712074026019276
365,31,48207,2.5722789644834657e-05
366,78,47060,6.466031779717218e-05
367,306,47110,0.0002536779152649442
368,159,46874,0.00013178725061956583
369,17,48744,1.4112334180073384e-05
370,764,43982,0.0006317276096386419
371,32,40497,2.6383766727926474e-05
372,34,37361,2.7960457334398023e-05
373,477,35815,0.0003917706802765228
374,421,35643,0.00034572779807525697
375,35,36719,2.876763558803102e-05
376,974,35261,0.0007996039743765511
377,107,34651,8.779753723805359e-05
378,108,35476,8.867810504742636e-05
379,241,35583,0.00019790093621102644
380,70,35523,5.747876775375439e-05
381,29,34385,2.379040163940478e-05
382,3009,34216,0.0024681170784843186
383,74,34171,6.069588654134333e-05
384,243,33969,0.0001992791507263848
385,32,35855,2.6283173266070313e-05
386,110,35968,9.035679433807898e-05
387,53,36250,4.354563335891297e-05
388,135,35957,0.00011089142743552485
389,54,35728,4.4348228863141366e-05
390,116,36676,9.534079402443354e-05
391,43,37364,3.5361842105263155e-05
392,114,35288,9.359021932949996e-05
393,208,35175,0.0001707452620242015
394,172,35354,0.00014121394734033381
395,2,35350,1.6420172510332394e-06
396,114,36386,9.367465968982184e-05
397,50,36256,4.1080988704371344e-05
398,525,35814,0.00043119379080941233
399,28,35542,2.2991865806332947e-05
400,498,35698,0.0004089791453485603
401,124,35423,0.00010181117147710768
402,12,37135,9.86656295812713e-06
403,67,37151,5.508903456878031e-05
404,2,37200,1.644515048957213e-06
405,49,37614,4.030433888546165e-05
406,30,37412,2.467202652736292e-05
407,149,36556,0.00012245152891828456
408,185,39049,0.00015234926687062253
409,188,37812,0.00015466224398462592
410,648,43315,0.00053551550391761
411,128,44988,0.00010592729415347541
412,140,45001,0.0001158592244218004
413,19,45420,1.572920598968164e-05
414,85,44604,7.031999735265892e-05
415,34,45143,2.814054713500262e-05
416,9,44882,7.447359580035118e-06
417,8,44558,6.618100836693398e-06
418,144,44637,0.00011913360088754533
419,115,39617,9.47479169876424e-05
420,10,39331,8.237008384450834e-06
421,605,39741,0.0004985073618413626
422,94,42680,7.76420601907682e-05
423,1,41903,8.254496017618396e-07
424,33,40271,2.7203190522078688e-05
425,50,39749,4.1199227102499556e-05
426,8,39949,6.592962836292612e-06
427,383,40811,0.00031586248188738967
428,180,41494,0.00014853078300477773
429,74,41355,6.105565222700491e-05
430,84,41704,6.932637868709044e-05
431,39,40709,3.2160837171330676e-05
432,2,44006,1.6537700168188412e-06
433,47,43529,3.884827269834316e-05
434,70,43156,5.784129670271557e-05
435,52,44041,4.2999264877952376e-05
436,17,44287,1.4060312122387573e-05
437,31,44565,2.564528924990838e-05
438,63,44457,5.2113189848350616e-05
439,890,45631,0.0007369178452522204
440,151,43780,0.00012483630735856294
441,21,43570,1.735832712015434e-05
442,159,43839,0.0001314565635270044
443,428,43583,0.00035378304007088887
444,124,46830,0.00010277373037146073
445,9032,45877,0.0074799977142611055
446,61,45336,5.049551831580063e-05
447,18,44195,1.4886256594404918e-05
448,114,43672,9.423886410755796e-05
449,1876,43915,0.0015511195594026701
450,129,43606,0.00010663289682729935
451,112,43739,9.259067892942027e-05
452,24,43486,1.9836710808858412e-05
453,106,43002,8.75771050313873e-05
454,55,42941,4.5438660699606666e-05
455,35,42112,2.8895721121616312e-05
456,1,42327,8.257386025365038e-07
457,18,42398,1.4864166293686197e-05
458,71,41834,5.8603583898046275e-05
459,118,42745,9.747079799672729e-05
460,19,42513,1.5691443455883508e-05
461,13,41814,1.0730056539144071e-05
462,48,42645,3.964586332584192e-05
463,1207,40812,0.0009954212272958191
464,22,40884,1.814462918975983e-05
465,23,41052,1.897201380502709e-05
466,277,40755,0.00022843307282067015
467,2,41334,1.6501241718439313e-06
468,21,42332,1.734058224720734e-05
469,171,41211,0.00014107130040514688
470,48,40352,3.957091933138337e-05
471,5,40877,4.123755553667792e-06
472,115,41653,9.490711894172785e-05
473,38,43318,3.140376481555247e-05
474,32,42724,2.643230027093108e-05
475,307,42206,0.00025347642504115894
476,97,42743,8.012416767923239e-05
477,27,43313,2.2313109116888463e-05
478,248,42231,0.00020476694136812388
479,8,43425,6.6119035753042095e-06
480,8,43199,6.6106687930984615e-06
481,76,43601,6.282222220385315e-05
482,89,42888,7.352479520453111e-05
483,185,43097,0.00015285883197674563
484,121,45914,0.00010021118886910431
485,23,45064,1.9035007862285855e-05
486,154,43740,0.00012731228877733907
487,805,44051,0.0006656672011298977
488,200,43802,0.00016534910984306717
489,379,51181,0.0003152598231716802
490,478,51033,0.00039756107095300714
491,43,50776,3.575621908750129e-05
492,89,51068,7.402503210523864e-05
493,247,51641,0.00020553821471337404
494,13,51114,1.0813058847993345e-05
495,164,51202,0.00013642088171144986
496,25,51241,2.079654078659172e-05
497,228,51849,0.00018976042746033135
498,106,46149,8.780540334571721e-05
499,38,46592,3.1488963946793596e-05
500,55,46415,4.55694482534059e-05
501,115,46750,9.530802725643827e-05
502,24,47697,1.9905993943601344e-05
503,454,46232,0.00037609805721329563
504,320,46190,0.00026508191859665633
505,83,48195,6.887000910245782e-05
506,386,47000,0.0003199697603708333
507,416,51199,0.0003460423485960746
508,144,56119,0.00012027613395754419
509,2471,53720,0.002059777734061105
510,92,53106,7.665018687648822e-05
511,102,53296,8.499518360626231e-05
512,764,53723,0.0006368571931102721
513,213,56019,0.0001778935895669168
514,442,62962,0.0003713031396116606
515,649,54090,0.0005411607355783583
516,9,62150,7.555317516416026e-06
517,1759,62729,0.0014773629197865005
518,618,63936,0.0005195774775774574
519,39,64535,3.280539085099707e-05
520,423,60798,0.00035469735008376895
521,478,59336,0.0004003256205047118
522,18,62590,1.5116218526773343e-05
523,127,60560,0.00010647180928300039
524,8,57415,6.689248454574568e-06
525,6,56909,5.014814598125295e-06
526,8470,51238,0.007045850434979362
527,519,50673,0.0004315322888422712
528,13,52817,1.0828397388856913e-05
529,1423,48356,0.0011809050230371914
530,83,48241,6.887263789671261e-05
531,8,49668,6.64619638181069e-06
532,589,49499,0.0004892575164158772
533,66,48587,5.478192229765343e-05
534,144,48180,0.00011948382985502628
535,71,48638,5.89345627138453e-05
536,20,57769,1.6728072633291373e-05
537,12,58879,1.004617052537286e-05
538,48,59592,4.020868306510791e-05
539,672,57346,0.0005618644535450135
540,45,57350,3.7624977634041075e-05
541,225,56718,0.00018802553136015163
542,65,62339,5.4574840998299785e-05
543,33,66213,2.77976432652628e-05
544,81,68397,6.83563339738575e-05
545,332,63722,0.0002790755538220742
546,95,62724,7.978902103070618e-05
547,103,62619,8.650046819428173e-05
548,77,63291,6.470191324397747e-05
549,75,67840,6.326316464280774e-05
550,225,62507,0.0001889395620129033
551,0,61782,0.0
552,16,62151,1.343168686036838e-05
553,151,61200,0.00012666042591455537
554,16,62960,1.3440815051024693e-05
555,22,63011,1.848191250830636e-05
556,995,61607,0.0008349017459096108
557,79,62767,6.635326647051858e-05
558,76,61719,6.377738336501223e-05
559,74,62580,6.21439320649253e-05
560,227,61678,0.00019048642008045744
561,92,61638,7.719895345070931e-05
562,26,65831,2.1894128415799815e-05
563,192,64542,0.00016150441361280327
564,708,60823,0.0005936902798310498
565,129,62831,0.00010835482930754545
566,12,61192,1.0065661666269632e-05
567,37,60494,3.10176297500985e-05
568,623,64291,0.0005239375547169938
569,387,60849,0.0003245242198211343
570,64,61934,5.371696197006958e-05
571,104,61235,8.723888102713716e-05
572,2,61786,1.6784465641359609e-06
573,28,61262,2.34879230132992e-05
574,50,62537,4.1987627086050285e-05
575,703,61128,0.0005896483582109582
576,13,63112,1.0922056841744437e-05
577,89,62273,7.472141087456794e-05
578,42,60652,3.521386554340025e-05
579,31,60103,2.597922834987484e-05
580,73,63140,6.133299278119077e-05
581,65,59797,5.445861019951121e-05
582,31,60981,2.5998357910168124e-05
583,2737,60368,0.0022942239538104067
584,197,61149,0.0001652386524242691
585,7,61587,5.873582054360841e-06
586,168,61019,0.0001408988170370153
587,106,59639,8.879767115541687e-05
588,11,60883,9.22446563089894e-06
589,204,59521,0.0001708767400738623
590,79,59759,6.618604982385295e-05
591,101,59581,8.46049910243319e-05
592,444,60587,0.0003722405780795572
593,2295,59225,0.0019218868155214761
594,147,62672,0.0001234576196027184
595,61,60887,5.115402645082463e-05
596,177,59218,0.0001482230815997374
597,273,60814,0.00022892121923609072
598,388,60528,0.0003252752264351512
599,327,60372,0.00027410074837048363
600,185,60021,0.0001550266771582018
601,1468,59720,0.0012298474251954518
602,34,59091,2.846920260275498e-05
603,22,58748,1.8415959605429693e-05
604,42,59412,3.517729355954008e-05
605,327,59849,0.0002739806370259276
606,622,61736,0.0005219749787685418
607,75,59280,6.280965158230074e-05
608,107,57409,8.946824922342395e-05
609,34,57491,2.8431112668318457e-05
610,37,58484,3.09654525977504e-05
611,170,57223,0.00014212371283987423
612,41,60596,3.437382625959113e-05
613,978,57583,0.0008178755139946195
614,171,56090,0.00014282444954120778
615,138,56368,0.0001152886058098774
616,59,58225,4.9366642708505036e-05
617,196,57364,0.00016387959866220737
618,13,56262,1.0859559168725807e-05
619,157,56428,0.00013116824959730512
620,179,56510,0.00014955875988215773
621,205,56880,0.000171335345896811
622,315,57464,0.000263399949828581
623,9,57200,7.524051885861805e-06
624,25,57256,2.0901122641099298e-05
625,572,56772,0.00047802425555243557
626,281,56391,0.00023475884585533676
627,0,60907,0.0
628,122,61376,0.00010235002365795628
629,240,60680,0.00020122681280204983
630,7,61394,5.872631022592851e-06
631,19,61543,1.594199128896034e-05
632,51,60193,4.2743244681608925e-05
633,8,62563,6.718167015311543e-06
634,35,60968,2.9352664718767926e-05
635,897,61271,0.0007524580716437392
636,75,61586,6.293118349222758e-05
637,40,62244,3.358183894150044e-05
638,3,62287,2.5187288479250293e-06
639,11,62681,9.238395106002185e-06
640,28,61339,2.3489440238250038e-05
641,29,61954,2.434090699255504e-05
642,24,61681,2.0139584100805332e-05
643,888,44264,0.0007344305681912166
644,37,44521,3.0607779504865394e-05
645,22,40698,1.8141846147249118e-05
646,14,41160,1.15492111888758e-05
647,7,42323,5.7801511261798735e-06
648,21,41037,1.732205914740825e-05
649,33,37452,2.714012198251189e-05
650,3,37449,2.467277729117578e-06
651,10,38751,8.233075061768645e-06
652,69,37773,5.676251304920816e-05
653,22,35708,1.8067500180675e-05
654,10,34179,8.202200650434512e-06
655,109,36991,8.961067041113212e-05
656,23,35901,1.8891744554043944e-05
657,112,35306,9.194964443400889e-05
658,73,36373,5.998400974206054e-05
659,15,35253,1.2314148710585488e-05
660,10,35049,8.20805785039173e-06
661,27,36168,2.2182130076010766e-05
662,63,33825,5.165886453815745e-05
663,15,33297,1.2294406782578334e-05
664,956,33185,0.0007834916024616061
665,88,32935,7.21057923074591e-05
666,16,34005,1.3121648341464654e-05
667,66,31931,5.403489180331627e-05
668,76,31630,6.220666691767603e-05
669,125,30978,0.00010225902456343577
670,20696,21403,0.016799233092606017
671,46,21154,3.733129904805188e-05
672,28,21400,2.272793685529772e-05
673,771,21391,0.0006258254036411512
674,105,21998,8.527115414913194e-05
675,733,24099,0.0005962912797484675
676,433,28752,0.00035358137924501804
677,331,31966,0.0002710009349941624
678,854,33621,0.0007001474900860264
679,592,33538,0.0004853151187136526
680,451,32077,0.00036928256830704
681,125,31209,0.00010227835258211929
682,926,31260,0.000757709654824794
683,2782,31002,0.002275921535518938
684,15,30987,1.227117329596352e-05
685,6118,33308,0.005014523923492036
686,12,33577,9.83778315394409e-06
687,46,33579,3.771156392315039e-05
688,290,33148,0.00023766284002176664
689,92,33853,7.544007393127245e-05
690,157,33433,0.0001286958032872351
691,446,34616,0.0003659493184809329
692,309,32208,0.0002530389237738667
693,9,28540,7.347994487371247e-06
694,272,24368,0.00022131886515497202
695,1263,21257,0.001025073309379786
696,190,19355,0.00015396970362452787
697,176,18688,0.0001425475185392767
698,45,18780,3.644952469819794e-05
699,4,18725,3.2398134191451916e-06
700,16,19688,1.2969369591367587e-05
701,287,20386,0.00023276976555948283
702,39,20883,3.164348983878859e-05
703,527,21296,0.00042773613144729024
704,179,21694,0.00014533113577500466
705,67,22084,5.441491780910922e-05
706,266,21924,0.00021600727603456117
707,109,21943,8.851562544410075e-05
708,60,21949,4.872443489806442e-05
709,317,20508,0.00025712654194812694
710,47,20456,3.8121254789489565e-05
711,8,21334,6.493348376257071e-06
712,62,21109,5.031426125274395e-05
713,251,21107,0.00020369127544010707
714,107,20692,8.680330209496119e-05
715,101,20531,8.192512692311123e-05
716,18,21011,1.4606204553403123e-05
717,33,20680,2.677085124817066e-05
718,97,24021,7.890393486602193e-05
719,27,23537,2.1954307394454668e-05
720,15,23894,1.220037902510838e-05
721,49,23457,3.984041069771942e-05
722,136,23666,0.00011059626021998897
723,76,23644,6.180268679048889e-05
724,48,24033,3.9045627255800106e-05
725,2,24023,1.6268879017294632e-06
726,23,24021,1.870918043214953e-05
727,38,29714,3.105463163486291e-05
728,17,32142,1.3920482926118265e-05
729,44,32528,3.604087690729959e-05
730,70,32369,5.733029209783824e-05
731,166,32477,0.00013596671927868837
732,38,32483,3.112506460498607e-05
733,9648,32254,0.007901008099188443
734,12,32289,9.827406178981634e-06
735,6,32328,4.913860033610803e-06
736,31,32225,2.538613540309498e-05
737,3,31684,2.455634863466702e-06
738,9,31765,7.367393064336169e-06
739,16,31739,1.3097308912309424e-05
740,22,31657,1.8007591018141012e-05
741,7,32230,5.732376626971323e-06
742,134,32252,0.00010973604386821193
743,71,32187,5.8140629900497636e-05
744,25,32248,2.047307544901549e-05
745,2523,31240,0.0020644386330683304
746,84,31315,6.873701463689263e-05
747,2,31401,1.636710767838306e-06
748,4,31336,3.2732474214993435e-06
749,118,31616,9.658292872179861e-05
750,5,31573,4.092352947435364e-06
751,423,30344,0.00034586515347255156
752,30,30353,2.4529624018099592e-05
753,153,30113,0.0001250765378487326
754,29,30373,2.3712357654308167e-05
755,1,29723,8.172331590719828e-07
756,4,29887,3.269370817759549e-06
757,13,29469,1.0621826218752425e-05
758,221,28508,0.00018042937292220474
759,14,29237,1.1436721843403503e-05
760,54,28967,4.41033422982905e-05
761,737,29135,0.0006020115517603325
762,73,28631,5.96048281543814e-05
763,177,28284,0.00014448036046625526
764,60,29180,4.901223999006685e-05
765,43,28583,3.510831732366848e-05
766,34,28509,2.775838772752693e-05
767,101,26486,8.232277373952422e-05
768,21,26230,1.7113045519071267e-05
769,53,26743,4.320813030267703e-05
770,40,26223,3.259609123971899e-05
771,53,26643,4.3204608056762705e-05
772,426,26649,0.0003472689255450533
773,15,26583,1.222712122212522e-05
774,216,26323,0.0001760332376831744
775,236,26405,0.00019234546549640207
776,38,26299,3.0968204618337254e-05
777,90,25801,7.331599274334597e-05
778,138,25778,0.00011241574928355325
779,14,25489,1.1401812073704571e-05
780,104,25660,8.47109726774532e-05
781,69,25951,5.6215796964835796e-05
782,60,25369,4.8860133795333045e-05
783,16,25606,1.3031884133518169e-05
784,95,25604,7.73766859972633e-05
